date,tiempo,mu
30/04/2020,0.972085652,0.000571
01/05/2020,0.972221025,0.00057
02/05/2020,0.972356398,0.000569
03/05/2020,0.972491772,0.000568
04/05/2020,0.972627145,0.000567
05/05/2020,0.972796362,0.000566
06/05/2020,0.973007882,0.000564
07/05/2020,0.973219403,0.000563
08/05/2020,0.973430924,0.000561
09/05/2020,0.973642445,0.00056
10/05/2020,0.973826506,0.000559
11/05/2020,0.974010567,0.000558
12/05/2020,0.974174387,0.000557
13/05/2020,0.974338208,0.000556
14/05/2020,0.974502028,0.000555
15/05/2020,0.974665848,0.000553
16/05/2020,0.974829669,0.000552
17/05/2020,0.974993489,0.000551
18/05/2020,0.97515731,0.00055
19/05/2020,0.975300781,0.000549
20/05/2020,0.975444253,0.000548
21/05/2020,0.975587724,0.000547
22/05/2020,0.975731196,0.000545
23/05/2020,0.975874668,0.000544
24/05/2020,0.976054007,0.000543
25/05/2020,0.976233347,0.000541
26/05/2020,0.976394861,0.00054
27/05/2020,0.976556375,0.000538
28/05/2020,0.976717888,0.000537
29/05/2020,0.976879402,0.000535
30/05/2020,0.977040916,0.000534
31/05/2020,0.97720243,0.000532
01/06/2020,0.977363944,0.000531
02/06/2020,0.977525458,0.000529
03/06/2020,0.977686972,0.000527
04/06/2020,0.977848486,0.000526
05/06/2020,0.97801,0.000524
06/06/2020,0.978171514,0.000523
07/06/2020,0.978333028,0.000521
08/06/2020,0.978494542,0.00052
09/06/2020,0.978656055,0.000519
10/06/2020,0.978791316,0.000517
11/06/2020,0.978926576,0.000516
12/06/2020,0.979061837,0.000515
13/06/2020,0.979197097,0.000514
14/06/2020,0.979332357,0.000513
15/06/2020,0.979450487,0.000512
16/06/2020,0.979559207,0.000511
17/06/2020,0.979667926,0.00051
18/06/2020,0.979776646,0.000509
19/06/2020,0.979885365,0.000508
20/06/2020,0.979994084,0.000507
21/06/2020,0.980129984,0.000505
22/06/2020,0.980265883,0.000504
23/06/2020,0.980401782,0.000503
24/06/2020,0.980571656,0.000501
25/06/2020,0.980723476,0.0005
26/06/2020,0.980875296,0.000498
27/06/2020,0.981027116,0.000497
28/06/2020,0.981178936,0.000495
29/06/2020,0.981330755,0.000493
30/06/2020,0.981482575,0.000492
01/07/2020,0.98167235,0.00049
02/07/2020,0.981862125,0.000488
03/07/2020,0.9820519,0.000486
04/07/2020,0.982207269,0.000484
05/07/2020,0.982362638,0.000482
06/07/2020,0.982510074,0.000481
07/07/2020,0.982646514,0.000479
08/07/2020,0.982782953,0.000478
09/07/2020,0.982890094,0.000477
10/07/2020,0.982997234,0.000476
11/07/2020,0.983096102,0.000474
12/07/2020,0.98318872,0.000473
13/07/2020,0.983281338,0.000472
14/07/2020,0.983373956,0.000471
15/07/2020,0.983466575,0.00047
16/07/2020,0.983559193,0.000469
17/07/2020,0.983674966,0.000468
18/07/2020,0.983790739,0.000466
19/07/2020,0.983935455,0.000465
20/07/2020,0.984080171,0.000463
21/07/2020,0.984224887,0.000461
22/07/2020,0.984405782,0.000459
23/07/2020,0.984586677,0.000457
24/07/2020,0.984812796,0.000454
25/07/2020,0.985095444,0.000451
26/07/2020,0.985357173,0.000447
27/07/2020,0.985580052,0.000445
28/07/2020,0.985802931,0.000442
29/07/2020,0.985952179,0.000441
30/07/2020,0.986101427,0.000439
31/07/2020,0.986226194,0.000438
01/08/2020,0.986330462,0.000437
02/08/2020,0.98643473,0.000436
03/08/2020,0.986538999,0.000435
04/08/2020,0.986643267,0.000434
05/08/2020,0.986747536,0.000433
06/08/2020,0.986851804,0.000432
07/08/2020,0.986956073,0.000431
08/08/2020,0.987086408,0.000429
09/08/2020,0.987216744,0.000428
10/08/2020,0.987379663,0.000426
11/08/2020,0.987583313,0.000424
12/08/2020,0.987786962,0.000422
13/08/2020,0.987990612,0.00042
14/08/2020,0.988194261,0.000418
15/08/2020,0.98837861,0.000416
16/08/2020,0.988562959,0.000415
17/08/2020,0.988747308,0.000413
18/08/2020,0.988931657,0.000411
19/08/2020,0.989162094,0.000409
20/08/2020,0.98939253,0.000407
21/08/2020,0.989603982,0.000405
22/08/2020,0.98979846,0.000404
23/08/2020,0.989992939,0.000402
24/08/2020,0.990165061,0.000401
25/08/2020,0.990337184,0.000399
26/08/2020,0.990509306,0.000398
27/08/2020,0.990681428,0.000397
28/08/2020,0.990853551,0.000396
29/08/2020,0.991025673,0.000394
30/08/2020,0.991197795,0.000393
31/08/2020,0.991369918,0.000392
01/09/2020,0.99154204,0.000391
02/09/2020,0.991714162,0.00039
03/09/2020,0.991861575,0.000389
04/09/2020,0.991983925,0.000388
05/09/2020,0.992106275,0.000388
06/09/2020,0.992228625,0.000387
07/09/2020,0.992350975,0.000386
08/09/2020,0.992473325,0.000385
09/09/2020,0.992595675,0.000385
10/09/2020,0.992718025,0.000384
11/09/2020,0.992840375,0.000384
12/09/2020,0.992962725,0.000383
13/09/2020,0.993085075,0.000382
14/09/2020,0.993238013,0.000382
15/09/2020,0.993429184,0.000381
16/09/2020,0.993620356,0.00038
17/09/2020,0.993859321,0.000379
18/09/2020,0.994158027,0.000377
19/09/2020,0.994415385,0.000376
20/09/2020,0.994617062,0.000375
21/09/2020,0.99481874,0.000374
22/09/2020,0.995020418,0.000374
23/09/2020,0.995222095,0.000373
24/09/2020,0.995474192,0.000372
25/09/2020,0.995789314,0.000371
26/09/2020,0.996104435,0.000369
27/09/2020,0.996419556,0.000368
28/09/2020,0.996569552,0.000368
29/09/2020,0.996719547,0.000367
30/09/2020,0.996869542,0.000367
01/10/2020,0.996995146,0.000366
02/10/2020,0.99712075,0.000366
03/10/2020,0.997246354,0.000366
04/10/2020,0.997371958,0.000365
05/10/2020,0.997528963,0.000365
06/10/2020,0.99772522,0.000364
07/10/2020,0.997921476,0.000363
08/10/2020,0.998166796,0.000363
09/10/2020,0.998385973,0.000362
10/10/2020,0.998572397,0.000361
11/10/2020,0.998708988,0.000361
12/10/2020,0.998845579,0.000361
13/10/2020,0.998972319,0.00036
14/10/2020,0.999099059,0.00036
15/10/2020,0.999219359,0.000359
16/10/2020,0.999339659,0.000359
17/10/2020,0.999459959,0.000359
18/10/2020,0.999580259,0.000358
19/10/2020,0.999730634,0.000358
20/10/2020,0.999881009,0.000357
21/10/2020,1,0.000357
22/10/2020,1.00010674,0.000356
23/10/2020,1.000213479,0.000356
24/10/2020,1.000320219,0.000355
25/10/2020,1.000426959,0.000355
26/10/2020,1.000533699,0.000355
27/10/2020,1.000667123,0.000354
28/10/2020,1.000800548,0.000354
29/10/2020,1.000967329,0.000353
30/10/2020,1.001175805,0.000352
31/10/2020,1.0014364,0.000351
01/11/2020,1.001696995,0.00035
02/11/2020,1.00195759,0.000349
03/11/2020,1.002156111,0.000348
04/11/2020,1.002331486,0.000347
05/11/2020,1.002480591,0.000346
06/11/2020,1.002600831,0.000346
07/11/2020,1.002721072,0.000345
08/11/2020,1.002841313,0.000345
09/11/2020,1.002961554,0.000344
10/11/2020,1.003081795,0.000344
11/11/2020,1.003202036,0.000343
12/11/2020,1.003322277,0.000343
13/11/2020,1.003430016,0.000343
14/11/2020,1.003537756,0.000342
15/11/2020,1.003620108,0.000342
16/11/2020,1.003691804,0.000342
17/11/2020,1.003756585,0.000341
18/11/2020,1.003821366,0.000341
19/11/2020,1.003886147,0.000341
20/11/2020,1.003967123,0.000341
21/11/2020,1.004048099,0.000341
22/11/2020,1.004149318,0.00034
23/11/2020,1.004250538,0.00034
24/11/2020,1.004351758,0.00034
25/11/2020,1.004452978,0.00034
26/11/2020,1.004554198,0.000339
27/11/2020,1.004655418,0.000339
28/11/2020,1.004756638,0.000339
29/11/2020,1.004883163,0.000339
30/11/2020,1.005009688,0.000339
01/12/2020,1.005167844,0.000338
02/12/2020,1.005326,0.000338
03/12/2020,1.005523695,0.000338
04/12/2020,1.005721391,0.000338
05/12/2020,1.005919086,0.000338
06/12/2020,1.006095904,0.000338
07/12/2020,1.006272723,0.000338
08/12/2020,1.006449541,0.000338
09/12/2020,1.006626359,0.000338
10/12/2020,1.006847382,0.000338
11/12/2020,1.007068405,0.000338
12/12/2020,1.007289428,0.000339
13/12/2020,1.007454578,0.000339
14/12/2020,1.007580747,0.000339
15/12/2020,1.007706916,0.00034
16/12/2020,1.007833086,0.00034
17/12/2020,1.007959255,0.000341
18/12/2020,1.008085424,0.000341
19/12/2020,1.008211593,0.000341
20/12/2020,1.008337763,0.000342
21/12/2020,1.008495474,0.000343
22/12/2020,1.008630623,0.000343
23/12/2020,1.008753212,0.000344
24/12/2020,1.008875801,0.000344
25/12/2020,1.00899839,0.000345
26/12/2020,1.00912098,0.000346
27/12/2020,1.009235564,0.000346
28/12/2020,1.009337208,0.000347
29/12/2020,1.009438851,0.000347
30/12/2020,1.009540495,0.000348
31/12/2020,1.009642139,0.000349
01/01/2021,1.009743782,0.000349
02/01/2021,1.009845426,0.00035
03/01/2021,1.00997248,0.000351
04/01/2021,1.010131298,0.000352
05/01/2021,1.010270513,0.000353
06/01/2021,1.010386143,0.000354
07/01/2021,1.010501773,0.000355
08/01/2021,1.010617403,0.000356
09/01/2021,1.01076194,0.000357
10/01/2021,1.010942612,0.000359
11/01/2021,1.011123283,0.00036
12/01/2021,1.011303955,0.000362
13/01/2021,1.011448013,0.000363
14/01/2021,1.011592071,0.000365
15/01/2021,1.011712955,0.000366
16/01/2021,1.011833839,0.000367
17/01/2021,1.011954722,0.000369
18/01/2021,1.012075606,0.00037
19/01/2021,1.01219649,0.000371
20/01/2021,1.012347594,0.000373
21/01/2021,1.012498699,0.000375
22/01/2021,1.012625948,0.000376
23/01/2021,1.012739315,0.000377
24/01/2021,1.012842376,0.000379
25/01/2021,1.012945438,0.00038
26/01/2021,1.013048499,0.000381
27/01/2021,1.01315156,0.000382
28/01/2021,1.013280386,0.000384
29/01/2021,1.013409212,0.000386
30/01/2021,1.013538039,0.000387
31/01/2021,1.01365572,0.000389
01/02/2021,1.013773401,0.00039
02/02/2021,1.013891082,0.000392
03/02/2021,1.014008763,0.000393
04/02/2021,1.014126444,0.000395
05/02/2021,1.014231404,0.000396
06/02/2021,1.01432782,0.000397
07/02/2021,1.014424236,0.000398
08/02/2021,1.014520652,0.0004
09/02/2021,1.014617068,0.000401
10/02/2021,1.014737589,0.000402
11/02/2021,1.014858109,0.000404
12/02/2021,1.014971259,0.000406
13/02/2021,1.01508441,0.000407
14/02/2021,1.015197561,0.000409
15/02/2021,1.015310711,0.00041
16/02/2021,1.015423862,0.000412
17/02/2021,1.0155653,0.000414
18/02/2021,1.015706738,0.000416
19/02/2021,1.015883536,0.000418
20/02/2021,1.016060334,0.000421
21/02/2021,1.016237132,0.000423
22/02/2021,1.01638705,0.000425
23/02/2021,1.016536968,0.000427
24/02/2021,1.016665615,0.000429
25/02/2021,1.016781696,0.000431
26/02/2021,1.016887732,0.000432
27/02/2021,1.016993769,0.000434
28/02/2021,1.017099805,0.000436
01/03/2021,1.017205842,0.000437
02/03/2021,1.017311878,0.000439
03/03/2021,1.017417914,0.00044
04/03/2021,1.017523951,0.000442
05/03/2021,1.017656496,0.000444
06/03/2021,1.017789042,0.000446
07/03/2021,1.017954724,0.000449
08/03/2021,1.018101046,0.000451
09/03/2021,1.018226394,0.000453
10/03/2021,1.018351743,0.000455
11/03/2021,1.018477091,0.000457
12/03/2021,1.018602439,0.000459
13/03/2021,1.018720967,0.000461
14/03/2021,1.018839495,0.000463
15/03/2021,1.018949093,0.000465
16/03/2021,1.01905869,0.000466
17/03/2021,1.019168287,0.000468
18/03/2021,1.019277885,0.00047
19/03/2021,1.019387482,0.000472
20/03/2021,1.019497079,0.000473
21/03/2021,1.019606677,0.000475
22/03/2021,1.019716274,0.000477
23/03/2021,1.019825871,0.000479
24/03/2021,1.019935469,0.000481
25/03/2021,1.020045066,0.000483
26/03/2021,1.020154663,0.000485
27/03/2021,1.020264261,0.000486
28/03/2021,1.020373858,0.000488
29/03/2021,1.020483455,0.00049
30/03/2021,1.020593053,0.000492
31/03/2021,1.020730049,0.000494
01/04/2021,1.020867046,0.000496
02/04/2021,1.021004043,0.000499
03/04/2021,1.02112607,0.000501
04/04/2021,1.021223546,0.000502
05/04/2021,1.021321023,0.000504
06/04/2021,1.0214185,0.000505
07/04/2021,1.021515977,0.000507
08/04/2021,1.021613454,0.000509
09/04/2021,1.021704986,0.00051
10/04/2021,1.021796518,0.000512
11/04/2021,1.02188805,0.000513
12/04/2021,1.021979582,0.000515
13/04/2021,1.022071115,0.000516
14/04/2021,1.022162647,0.000518
15/04/2021,1.022277062,0.000519
16/04/2021,1.022391477,0.000521
17/04/2021,1.022534496,0.000523
18/04/2021,1.022677515,0.000526
19/04/2021,1.022820534,0.000528
20/04/2021,1.022963553,0.00053
21/04/2021,1.023106572,0.000532
22/04/2021,1.023249591,0.000534
23/04/2021,1.02339261,0.000537
24/04/2021,1.023504056,0.000538
25/04/2021,1.023615502,0.00054
26/04/2021,1.023726949,0.000541
27/04/2021,1.023838395,0.000543
28/04/2021,1.023949841,0.000544
29/04/2021,1.024061287,0.000546
30/04/2021,1.024200595,0.000548
01/05/2021,1.024339903,0.00055
02/05/2021,1.024467912,0.000551
03/05/2021,1.024595921,0.000553
04/05/2021,1.02472393,0.000554
05/05/2021,1.024845289,0.000556
06/05/2021,1.024966649,0.000557
07/05/2021,1.025080215,0.000559
08/05/2021,1.02519378,0.00056
09/05/2021,1.025307346,0.000561
10/05/2021,1.025405704,0.000563
11/05/2021,1.025504062,0.000564
12/05/2021,1.02560242,0.000565
13/05/2021,1.025700777,0.000566
14/05/2021,1.025799135,0.000567
15/05/2021,1.025897493,0.000568
16/05/2021,1.025995851,0.000569
17/05/2021,1.026094208,0.00057
18/05/2021,1.026192566,0.000571
19/05/2021,1.026290924,0.000572
20/05/2021,1.026389282,0.000572
21/05/2021,1.02648764,0.000573
22/05/2021,1.026610587,0.000574
23/05/2021,1.026764271,0.000576
24/05/2021,1.026917955,0.000577
25/05/2021,1.027071639,0.000578
26/05/2021,1.027203318,0.000579
27/05/2021,1.027334996,0.00058
28/05/2021,1.027466675,0.000581
29/05/2021,1.027598353,0.000581
30/05/2021,1.027730032,0.000582
31/05/2021,1.02786171,0.000583
01/06/2021,1.027993389,0.000583
02/06/2021,1.028125068,0.000584
03/06/2021,1.028256746,0.000585
04/06/2021,1.028388425,0.000585
05/06/2021,1.028520103,0.000585
06/06/2021,1.028651782,0.000586
07/06/2021,1.028783461,0.000586
08/06/2021,1.028948059,0.000586
09/06/2021,1.029112657,0.000587
10/06/2021,1.029318405,0.000587
11/06/2021,1.029524153,0.000587
12/06/2021,1.0297299,0.000587
13/06/2021,1.029935648,0.000587
14/06/2021,1.030141396,0.000586
15/06/2021,1.030347144,0.000586
16/06/2021,1.030604329,0.000585
17/06/2021,1.030861513,0.000584
18/06/2021,1.031088834,0.000583
19/06/2021,1.031266708,0.000582
20/06/2021,1.031411678,0.000582
21/06/2021,1.031528437,0.000581
22/06/2021,1.031635807,0.00058
23/06/2021,1.031743177,0.00058
24/06/2021,1.031850546,0.000579
25/06/2021,1.031957916,0.000578
26/06/2021,1.032065286,0.000578
27/06/2021,1.032199498,0.000577
28/06/2021,1.032333711,0.000576
29/06/2021,1.032501476,0.000574
30/06/2021,1.032669242,0.000573
01/07/2021,1.032837007,0.000571
02/07/2021,1.033004772,0.00057
03/07/2021,1.033172538,0.000569
04/07/2021,1.033340303,0.000567
05/07/2021,1.033508069,0.000566
06/07/2021,1.033675834,0.000564
07/07/2021,1.033885541,0.000562
08/07/2021,1.034095248,0.00056
09/07/2021,1.034304954,0.000558
10/07/2021,1.034514661,0.000556
11/07/2021,1.034724368,0.000554
12/07/2021,1.034898479,0.000553
13/07/2021,1.035072589,0.000551
14/07/2021,1.0352467,0.000549
15/07/2021,1.035420811,0.000548
16/07/2021,1.035594922,0.000546
17/07/2021,1.035769033,0.000544
18/07/2021,1.035943144,0.000542
19/07/2021,1.036117254,0.00054
20/07/2021,1.036291365,0.000538
21/07/2021,1.036454025,0.000536
22/07/2021,1.036616685,0.000535
23/07/2021,1.03682001,0.000532
24/07/2021,1.037023335,0.00053
25/07/2021,1.03722666,0.000528
26/07/2021,1.037429985,0.000526
27/07/2021,1.03763331,0.000523
28/07/2021,1.037836635,0.000521
29/07/2021,1.03803996,0.000519
30/07/2021,1.038243285,0.000517
31/07/2021,1.038431322,0.000515
01/08/2021,1.038592111,0.000513
02/08/2021,1.038741809,0.000511
03/08/2021,1.038891508,0.00051
04/08/2021,1.039078631,0.000508
05/08/2021,1.03924473,0.000506
06/08/2021,1.039410828,0.000504
07/08/2021,1.03956714,0.000502
08/08/2021,1.039711663,0.000501
09/08/2021,1.039856185,0.000499
10/08/2021,1.040000707,0.000498
11/08/2021,1.040145229,0.000496
12/08/2021,1.040289751,0.000494
13/08/2021,1.040434274,0.000493
14/08/2021,1.040578796,0.000491
15/08/2021,1.040723318,0.00049
16/08/2021,1.040858059,0.000488
17/08/2021,1.0409928,0.000487
18/08/2021,1.041116559,0.000486
19/08/2021,1.041240318,0.000484
20/08/2021,1.041352996,0.000483
21/08/2021,1.041465674,0.000482
22/08/2021,1.041578352,0.000481
23/08/2021,1.04169103,0.00048
24/08/2021,1.041803709,0.000479
25/08/2021,1.041944556,0.000477
26/08/2021,1.042077504,0.000476
27/08/2021,1.042199502,0.000475
28/08/2021,1.0423215,0.000474
29/08/2021,1.042443498,0.000472
30/08/2021,1.042565496,0.000471
31/08/2021,1.042687493,0.00047
01/09/2021,1.042839991,0.000468
02/09/2021,1.042992488,0.000467
03/09/2021,1.04318311,0.000465
04/09/2021,1.043348131,0.000464
05/09/2021,1.043513153,0.000462
06/09/2021,1.043678174,0.000461
07/09/2021,1.043817741,0.00046
08/09/2021,1.043957308,0.000458
09/09/2021,1.044096874,0.000457
10/09/2021,1.044236441,0.000456
11/09/2021,1.044376008,0.000455
12/09/2021,1.044503381,0.000454
13/09/2021,1.044630753,0.000453
14/09/2021,1.044758126,0.000452
15/09/2021,1.044885499,0.000451
16/09/2021,1.045012872,0.00045
17/09/2021,1.045140245,0.000449
18/09/2021,1.045267617,0.000448
19/09/2021,1.04539499,0.000448
20/09/2021,1.045522363,0.000447
21/09/2021,1.045649736,0.000446
22/09/2021,1.045777108,0.000445
23/09/2021,1.045904481,0.000444
24/09/2021,1.046031854,0.000443
25/09/2021,1.046159227,0.000442
26/09/2021,1.0462866,0.000441
27/09/2021,1.046445816,0.00044
28/09/2021,1.046605032,0.000439
29/09/2021,1.046804052,0.000438
30/09/2021,1.047003072,0.000436
01/10/2021,1.047157498,0.000435
02/10/2021,1.047288113,0.000435
03/10/2021,1.047418728,0.000434
04/10/2021,1.047549342,0.000433
05/10/2021,1.047679957,0.000432
06/10/2021,1.047810572,0.000431
07/10/2021,1.047941186,0.00043
08/10/2021,1.048071801,0.000429
09/10/2021,1.048180808,0.000429
10/10/2021,1.048289814,0.000428
11/10/2021,1.04839058,0.000427
12/10/2021,1.048491346,0.000427
13/10/2021,1.048592111,0.000426
14/10/2021,1.048692877,0.000425
15/10/2021,1.048793642,0.000425
16/10/2021,1.048894408,0.000424
17/10/2021,1.048995174,0.000423
18/10/2021,1.049095939,0.000423
19/10/2021,1.049221896,0.000422
20/10/2021,1.049347853,0.000421
21/10/2021,1.04947381,0.00042
22/10/2021,1.049631257,0.000419
23/10/2021,1.049762995,0.000418
24/10/2021,1.049894734,0.000417
25/10/2021,1.050026473,0.000416
26/10/2021,1.050158211,0.000416
27/10/2021,1.05028995,0.000415
28/10/2021,1.050413753,0.000414
29/10/2021,1.050537556,0.000413
30/10/2021,1.05066136,0.000412
31/10/2021,1.050785163,0.000412
01/11/2021,1.050908966,0.000411
02/11/2021,1.051032769,0.00041
03/11/2021,1.051156573,0.000409
04/11/2021,1.051280376,0.000409
05/11/2021,1.051404179,0.000408
06/11/2021,1.051558933,0.000407
07/11/2021,1.051713687,0.000406
08/11/2021,1.05190713,0.000405
09/11/2021,1.052100572,0.000404
10/11/2021,1.052342376,0.000402
11/11/2021,1.052584179,0.000401
12/11/2021,1.052808064,0.0004
13/11/2021,1.05308792,0.000398
14/11/2021,1.053367776,0.000397
15/11/2021,1.053717596,0.000395
16/11/2021,1.054042886,0.000394
17/11/2021,1.054300725,0.000393
18/11/2021,1.054558565,0.000392
19/11/2021,1.054816404,0.00039
20/11/2021,1.055074243,0.000389
21/11/2021,1.055332082,0.000388
22/11/2021,1.055562367,0.000387
23/11/2021,1.055758155,0.000386
24/11/2021,1.055953942,0.000386
25/11/2021,1.05614973,0.000385
26/11/2021,1.056306645,0.000384
27/11/2021,1.056446138,0.000384
28/11/2021,1.056567658,0.000383
29/11/2021,1.056689177,0.000383
30/11/2021,1.056810697,0.000382
01/12/2021,1.056932216,0.000382
02/12/2021,1.057053736,0.000381
03/12/2021,1.057175255,0.000381
04/12/2021,1.057289667,0.00038
05/12/2021,1.057404079,0.00038
06/12/2021,1.057518491,0.000379
07/12/2021,1.057661507,0.000379
08/12/2021,1.057840275,0.000378
09/12/2021,1.058063737,0.000377
10/12/2021,1.058343063,0.000376
11/12/2021,1.058692221,0.000375
12/12/2021,1.059041379,0.000374
13/12/2021,1.059372402,0.000372
14/12/2021,1.059632564,0.000371
15/12/2021,1.059819897,0.000371
16/12/2021,1.059991097,0.00037
17/12/2021,1.060123278,0.00037
18/12/2021,1.060255459,0.000369
19/12/2021,1.060374951,0.000369
20/12/2021,1.060494444,0.000368
21/12/2021,1.060613937,0.000368
22/12/2021,1.060733429,0.000368
23/12/2021,1.060852922,0.000367
24/12/2021,1.061002288,0.000367
25/12/2021,1.061132075,0.000366
26/12/2021,1.061251245,0.000366
27/12/2021,1.061370415,0.000366
28/12/2021,1.061489585,0.000365
29/12/2021,1.061608755,0.000365
30/12/2021,1.061757717,0.000365
31/12/2021,1.061898254,0.000364
01/01/2022,1.062073926,0.000364
02/01/2022,1.062249597,0.000364
03/01/2022,1.062401015,0.000363
04/01/2022,1.062530937,0.000363
05/01/2022,1.062651226,0.000363
06/01/2022,1.062771514,0.000362
07/01/2022,1.062891803,0.000362
08/01/2022,1.062992874,0.000362
09/01/2022,1.063093946,0.000362
10/01/2022,1.063195017,0.000362
11/01/2022,1.063296089,0.000362
12/01/2022,1.06339716,0.000361
13/01/2022,1.063498231,0.000361
14/01/2022,1.063599303,0.000361
15/01/2022,1.063700374,0.000361
16/01/2022,1.063801446,0.000361
17/01/2022,1.063927785,0.000361
18/01/2022,1.064085709,0.00036
19/01/2022,1.064211123,0.00036
20/01/2022,1.064323334,0.00036
21/01/2022,1.064435546,0.00036
22/01/2022,1.064547757,0.00036
23/01/2022,1.064659969,0.00036
24/01/2022,1.064772181,0.00036
25/01/2022,1.064912445,0.000359
26/01/2022,1.065087776,0.000359
27/01/2022,1.065263106,0.000359
28/01/2022,1.065438437,0.000359
29/01/2022,1.065562647,0.000359
30/01/2022,1.065686856,0.000359
31/01/2022,1.065811066,0.000359
01/02/2022,1.065935276,0.000359
02/02/2022,1.066059486,0.000358
03/02/2022,1.066183696,0.000358
04/02/2022,1.066284409,0.000358
05/02/2022,1.066372412,0.000358
06/02/2022,1.066460416,0.000358
07/02/2022,1.06654842,0.000358
08/02/2022,1.066636424,0.000358
09/02/2022,1.066724427,0.000358
10/02/2022,1.066812431,0.000358
11/02/2022,1.066900435,0.000358
12/02/2022,1.066988438,0.000358
13/02/2022,1.067076442,0.000358
14/02/2022,1.067164446,0.000358
15/02/2022,1.067252449,0.000358
16/02/2022,1.067340453,0.000358
17/02/2022,1.067428457,0.000358
18/02/2022,1.06751646,0.000358
19/02/2022,1.067626465,0.000358
20/02/2022,1.067763971,0.000358
21/02/2022,1.067901477,0.000358
22/02/2022,1.068030771,0.000358
23/02/2022,1.068160064,0.000358
24/02/2022,1.068280536,0.000358
25/02/2022,1.068401007,0.000358
26/02/2022,1.068521478,0.000358
27/02/2022,1.06864195,0.000358
28/02/2022,1.068762421,0.000358
01/03/2022,1.068882892,0.000359
02/03/2022,1.069033481,0.000359
03/03/2022,1.06918407,0.000359
04/03/2022,1.06932106,0.000359
05/03/2022,1.069417508,0.000359
06/03/2022,1.069498024,0.000359
07/03/2022,1.06957854,0.000359
08/03/2022,1.069659055,0.000359
09/03/2022,1.069739571,0.00036
10/03/2022,1.069820086,0.00036
11/03/2022,1.069920731,0.00036
12/03/2022,1.070021375,0.00036
13/03/2022,1.070147181,0.00036
14/03/2022,1.070272987,0.000361
15/03/2022,1.070430244,0.000361
16/03/2022,1.070587501,0.000361
17/03/2022,1.070744758,0.000362
18/03/2022,1.07087311,0.000362
19/03/2022,1.071001462,0.000363
20/03/2022,1.071129814,0.000363
21/03/2022,1.071258167,0.000364
22/03/2022,1.071386519,0.000364
23/03/2022,1.071514871,0.000365
24/03/2022,1.071643223,0.000365
25/03/2022,1.071747744,0.000366
26/03/2022,1.071852266,0.000366
27/03/2022,1.071956787,0.000366
28/03/2022,1.072061308,0.000367
29/03/2022,1.072156214,0.000367
30/03/2022,1.07225112,0.000368
31/03/2022,1.072340321,0.000368
01/04/2022,1.072429522,0.000369
02/04/2022,1.07251221,0.000369
03/04/2022,1.072594898,0.00037
04/04/2022,1.072666236,0.00037
05/04/2022,1.072737573,0.00037
06/04/2022,1.072808911,0.000371
07/04/2022,1.072880248,0.000371
08/04/2022,1.07296942,0.000372
09/04/2022,1.073058592,0.000372
10/04/2022,1.073170057,0.000373
11/04/2022,1.073281522,0.000374
12/04/2022,1.073392987,0.000375
13/04/2022,1.073532319,0.000376
14/04/2022,1.07366138,0.000377
15/04/2022,1.07378384,0.000377
16/04/2022,1.073891672,0.000378
17/04/2022,1.073999503,0.000379
18/04/2022,1.074107334,0.00038
19/04/2022,1.074215166,0.000381
20/04/2022,1.074349955,0.000382
21/04/2022,1.074484744,0.000383
22/04/2022,1.07465323,0.000384
23/04/2022,1.074821717,0.000386
24/04/2022,1.074990203,0.000387
25/04/2022,1.075158689,0.000388
26/04/2022,1.075315861,0.00039
27/04/2022,1.075473032,0.000391
28/04/2022,1.075630203,0.000393
29/04/2022,1.075778742,0.000394
30/04/2022,1.075927281,0.000395
01/05/2022,1.07607582,0.000397
02/05/2022,1.076224359,0.000398
03/05/2022,1.076372898,0.0004
04/05/2022,1.076521437,0.000401
05/05/2022,1.076669976,0.000403
06/05/2022,1.076781192,0.000404
07/05/2022,1.076879431,0.000405
08/05/2022,1.07697767,0.000406
09/05/2022,1.077075908,0.000407
10/05/2022,1.077174147,0.000408
11/05/2022,1.077272386,0.000409
12/05/2022,1.077370625,0.00041
13/05/2022,1.077468864,0.000411
14/05/2022,1.077567102,0.000412
15/05/2022,1.077689901,0.000414
16/05/2022,1.077812699,0.000415
17/05/2022,1.077935498,0.000417
18/05/2022,1.078058296,0.000418
19/05/2022,1.078181095,0.00042
20/05/2022,1.078303893,0.000422
21/05/2022,1.078418455,0.000423
22/05/2022,1.078533016,0.000424
23/05/2022,1.078647577,0.000426
24/05/2022,1.078755638,0.000427
25/05/2022,1.078863699,0.000429
26/05/2022,1.078971759,0.00043
27/05/2022,1.07907982,0.000432
28/05/2022,1.079187881,0.000433
29/05/2022,1.079295941,0.000435
30/05/2022,1.079397667,0.000436
31/05/2022,1.079499392,0.000437
01/06/2022,1.079601117,0.000439
02/06/2022,1.079702843,0.00044
03/06/2022,1.079829999,0.000442
04/06/2022,1.079957156,0.000444
05/06/2022,1.080084313,0.000446
06/06/2022,1.080211469,0.000447
07/06/2022,1.080324459,0.000449
08/06/2022,1.080437448,0.000451
09/06/2022,1.080540978,0.000452
10/06/2022,1.080638196,0.000454
11/06/2022,1.080728373,0.000455
12/06/2022,1.08081855,0.000456
13/06/2022,1.080908728,0.000458
14/06/2022,1.080998905,0.000459
15/06/2022,1.081089083,0.00046
