tiempo,mu
0.174033208,0.000741
0.174242734,0.000735
0.174397657,0.000731
0.174519396,0.000727
0.174641134,0.000724
0.174762873,0.00072
0.174884612,0.000717
0.175006351,0.000713
0.175128089,0.00071
0.175280263,0.000706
0.175432436,0.000702
0.175584609,0.000699
0.175736783,0.000695
0.175927,0.000691
0.176117216,0.000687
0.176307433,0.000683
0.176472441,0.000679
0.176637448,0.000676
0.176802456,0.000673
0.176967463,0.00067
0.17713247,0.000667
0.17733873,0.000664
0.177544989,0.000661
0.177751248,0.000658
0.1779189,0.000656
0.178086551,0.000654
0.178254203,0.000652
0.178421854,0.00065
0.178589505,0.000648
0.178757157,0.000647
0.178966721,0.000645
0.179176285,0.000643
0.17943824,0.00064
0.179765684,0.000638
0.180093128,0.000635
0.180420572,0.000633
0.180663966,0.000631
0.18090736,0.000629
0.181150754,0.000628
0.181394149,0.000626
0.181637543,0.000625
0.181857285,0.000624
0.18204608,0.000623
0.182201372,0.000622
0.182356663,0.000621
0.182511955,0.00062
0.182667247,0.000619
0.182861361,0.000618
0.183019691,0.000617
0.183178021,0.000616
0.183301544,0.000616
0.183425067,0.000615
0.183548591,0.000614
0.183672114,0.000614
0.183795637,0.000613
0.183950042,0.000612
0.184143047,0.000611
0.184336052,0.00061
0.184577309,0.000608
0.18487888,0.000606
0.18518045,0.000604
0.185482021,0.000602
0.185783592,0.0006
0.186085162,0.000598
0.186386733,0.000595
0.18664592,0.000593
0.18685556,0.000592
0.18703991,0.00059
0.18718731,0.000589
0.187334709,0.000588
0.187482108,0.000587
0.187629507,0.000586
0.187776906,0.000585
0.187924306,0.000584
0.188071705,0.000583
0.188219104,0.000582
0.188347094,0.000581
0.188475083,0.00058
0.188588106,0.000579
0.188729384,0.000577
0.188870662,0.000576
0.189011941,0.000575
0.189153219,0.000574
0.189329817,0.000572
0.189484313,0.00057
0.189619138,0.000569
0.189753963,0.000567
0.189850688,0.000566
0.189947413,0.000565
0.190044137,0.000564
0.190140862,0.000563
0.190237587,0.000562
0.190334312,0.000561
0.190455217,0.000559
0.190576123,0.000558
0.190727256,0.000556
0.190878388,0.000554
0.191067304,0.000551
0.191232282,0.000549
0.191387228,0.000547
0.191529945,0.000545
0.191631953,0.000543
0.191715762,0.000542
0.191799571,0.000541
0.191883381,0.000539
0.19196719,0.000538
0.192050999,0.000537
0.192155761,0.000535
0.192260522,0.000534
0.192391474,0.000531
0.192522426,0.000529
0.192653378,0.000527
0.19278433,0.000525
0.192915281,0.000523
0.193027811,0.000522
0.193140342,0.00052
0.193252872,0.000518
0.193365402,0.000516
0.193477932,0.000515
0.193590462,0.000513
0.193702992,0.000511
0.193815522,0.00051
0.193928052,0.000508
0.194040582,0.000506
0.194153112,0.000505
0.194293775,0.000502
0.194434437,0.0005
0.1945751,0.000498
0.194708444,0.000496
0.194822157,0.000494
0.19493587,0.000493
0.195049583,0.000491
0.195163296,0.00049
0.195277009,0.000488
0.195390722,0.000487
0.195504435,0.000485
0.195618148,0.000484
0.19576029,0.000482
0.195902431,0.00048
0.196030066,0.000479
0.196148147,0.000478
0.196252271,0.000477
0.196347807,0.000476
0.196443343,0.000475
0.196538879,0.000474
0.196634415,0.000474
0.196729951,0.000473
0.196825487,0.000473
0.196921023,0.000472
0.197040443,0.000472
0.197189718,0.000471
0.197316469,0.000471
0.197443221,0.000471
0.197569972,0.000471
0.197696724,0.000471
0.197823475,0.000471
0.197950226,0.000471
0.198076978,0.000471
0.198203729,0.000472
0.198330481,0.000472
0.198457232,0.000472
0.198583983,0.000473
0.198710735,0.000474
0.198837486,0.000475
0.198995925,0.000476
0.199154365,0.000477
0.199312804,0.000478
0.199471243,0.00048
0.199629682,0.000482
0.199788122,0.000483
0.199914729,0.000485
0.2,0.000486
0.200126607,0.000488
0.20023972,0.00049
0.200345967,0.000491
0.200452213,0.000493
0.20055846,0.000495
0.200664707,0.000497
0.200770954,0.000499
0.200877201,0.000501
0.200983448,0.000504
0.201116256,0.000507
0.201241919,0.000509
0.201367581,0.000512
0.201478894,0.000515
0.201590208,0.000518
0.201701521,0.000521
0.201812834,0.000524
0.201924148,0.000527
0.202035461,0.00053
0.202174603,0.000534
0.202313745,0.000538
0.202487672,0.000543
0.202661599,0.000549
0.202879008,0.000556
0.203056816,0.000562
0.203194976,0.000566
0.203333136,0.000571
0.203471296,0.000576
0.203609456,0.000581
0.203737629,0.000585
0.203852885,0.00059
0.203968141,0.000594
0.204074045,0.000598
0.204179949,0.000602
0.204285854,0.000606
0.204391758,0.000611
0.204524138,0.000616
0.204656518,0.000621
0.204821993,0.000628
0.204987468,0.000636
0.205194312,0.000645
0.205401156,0.000654
0.205566581,0.000661
0.205691709,0.000667
0.205816838,0.000673
0.205941966,0.000678
0.206067094,0.000684
0.206192223,0.00069
0.206348633,0.000697
0.206491312,0.000704
0.206619674,0.00071
0.206748037,0.000716
0.206876399,0.000722
0.206984436,0.000727
0.207092474,0.000732
0.207200511,0.000737
0.207308549,0.000742
0.207416586,0.000747
0.207524623,0.000752
0.207632661,0.000757
0.207740698,0.000762
0.207848735,0.000767
0.207956773,0.000773
0.20806481,0.000778
0.208172847,0.000783
0.208280885,0.000788
0.208388922,0.000793
0.20849696,0.000798
0.208604997,0.000803
0.208713034,0.000809
0.208821072,0.000814
0.208929109,0.000819
0.209037146,0.000824
0.209145184,0.000829
0.209280231,0.000836
0.209415277,0.000842
0.209584086,0.00085
0.209727811,0.000857
0.209854719,0.000862
0.209962041,0.000867
0.210069364,0.000872
0.210159716,0.000876
0.210242399,0.00088
0.210325081,0.000884
0.210402726,0.000887
0.21048037,0.000891
0.210558015,0.000894
0.210635659,0.000898
0.210713304,0.000902
0.210790948,0.000905
0.210888004,0.000909
0.21098506,0.000914
0.211082115,0.000918
0.211179171,0.000922
0.211276226,0.000927
0.211397546,0.000932
0.211518865,0.000937
0.211640185,0.000942
0.211791834,0.000949
0.211943483,0.000955
0.212133045,0.000963
0.212311308,0.00097
0.212474879,0.000977
0.21262571,0.000982
0.212776541,0.000988
0.212908401,0.000993
0.213040261,0.000998
0.213172121,0.001
0.213303981,0.00101
0.21343584,0.00101
0.2135677,0.00102
0.21369956,0.00102
0.21383142,0.00103
0.213996245,0.00103
0.214202276,0.00104
0.214408307,0.00105
0.214614339,0.00105
0.214803352,0.00106
0.214992366,0.00107
0.215144823,0.00107
0.215297281,0.00107
0.215417472,0.00108
0.215537663,0.00108
0.215657855,0.00109
0.215778046,0.00109
0.215898237,0.00109
0.216018428,0.0011
0.216138619,0.0011
0.21625881,0.0011
0.216379001,0.0011
0.216499192,0.00111
0.216649431,0.00111
0.21679967,0.00111
0.216949908,0.00112
0.217100147,0.00112
0.217250386,0.00112
0.217400625,0.00112
0.217550864,0.00113
0.217738662,0.00113
0.217926461,0.00113
0.218114259,0.00113
0.218291964,0.00113
0.218469668,0.00113
0.218647372,0.00114
0.218825076,0.00114
0.21900278,0.00114
0.219180485,0.00114
0.219358189,0.00114
0.219535893,0.00114
0.219713597,0.00114
0.21987278,0.00113
0.220031962,0.00113
0.220191144,0.00113
0.220350327,0.00113
0.220509509,0.00113
0.220668691,0.00113
0.220827874,0.00112
0.220987056,0.00112
0.221146238,0.00112
0.221305421,0.00112
0.221464603,0.00111
0.221623785,0.00111
0.221782968,0.00111
0.22194215,0.00111
0.222101333,0.0011
0.222260515,0.0011
0.222419697,0.00109
0.222618675,0.00109
0.222817653,0.00108
0.223066376,0.00108
0.223315098,0.00107
0.22356382,0.00106
0.223812543,0.00105
0.224028994,0.00105
0.224147951,0.00104
0.224266909,0.00104
0.224375996,0.00103
0.224469916,0.00103
0.224563836,0.00103
0.224657756,0.00102
0.224751676,0.00102
0.224869076,0.00102
0.225015826,0.00101
0.225162576,0.00101
0.225309326,0.001
0.225456076,0.000995
0.225602826,0.00099
0.225749576,0.000984
0.225896326,0.000979
0.226043076,0.000974
0.226189826,0.000968
0.226336576,0.000963
0.226520014,0.000957
0.226703451,0.00095
0.226886888,0.000944
0.227049676,0.000938
0.227212464,0.000933
0.227375251,0.000927
0.227538039,0.000922
0.227700826,0.000916
0.227863614,0.000911
0.228026401,0.000906
0.228189189,0.0009
0.228351976,0.000894
0.228514764,0.000889
0.228677551,0.000883
0.228840339,0.000878
0.229003126,0.000873
0.229206611,0.000866
0.229388606,0.000861
0.229543466,0.000856
0.229698325,0.000851
0.229853184,0.000846
0.230008044,0.000842
0.230162903,0.000837
0.230317763,0.000832
0.230472622,0.000827
0.230627481,0.000823
0.230762789,0.000818
0.230898098,0.000814
0.231033406,0.00081
0.231168714,0.000806
0.231304022,0.000801
0.23143933,0.000797
0.231574638,0.000793
0.231709946,0.000789
0.231845255,0.000785
0.231980563,0.00078
0.232115871,0.000776
0.232251179,0.000772
0.232386487,0.000768
0.232510866,0.000764
0.232635244,0.000761
0.232759623,0.000757
0.232884001,0.000753
0.23300838,0.00075
0.233106933,0.000747
0.233205485,0.000744
0.233290861,0.000742
0.233376237,0.00074
0.233461613,0.000737
0.23354145,0.000735
0.233621286,0.000733
0.233701123,0.000731
0.233780959,0.000729
0.233880755,0.000726
0.233980551,0.000723
0.234105295,0.00072
0.23423004,0.000717
0.234354785,0.000714
0.234479529,0.000711
0.234604274,0.000708
0.234720676,0.000705
0.234829313,0.000702
0.23493795,0.0007
0.235046587,0.000697
0.235155223,0.000695
0.235250504,0.000693
0.235345785,0.00069
0.235433157,0.000689
0.235520528,0.000687
0.2356079,0.000685
0.235695272,0.000683
0.235782643,0.000681
0.235891858,0.000679
0.236001073,0.000677
0.236137591,0.000674
0.236274109,0.000671
0.236410627,0.000669
0.236547146,0.000666
0.236683664,0.000663
0.236820182,0.000661
0.2369567,0.000658
0.237093219,0.000656
0.237229737,0.000653
0.237366255,0.000651
0.237502773,0.000649
0.237673421,0.000646
0.237886731,0.000642
0.238153368,0.000638
0.238486665,0.000633
0.238819961,0.000628
0.239104848,0.000624
0.239317132,0.000622
0.239529415,0.000619
0.239715331,0.000617
0.239882669,0.000615
0.240050007,0.000613
0.240217345,0.000611
0.240384683,0.000609
0.240552021,0.000607
0.240761194,0.000605
0.241022659,0.000603
0.241349492,0.000599
0.241758032,0.000595
0.242166572,0.000592
0.242575112,0.000589
0.242903456,0.000586
0.243178877,0.000585
0.243382049,0.000583
0.243572909,0.000582
0.243763769,0.000581
0.243954629,0.00058
0.244193204,0.000579
0.244491423,0.000578
0.244789642,0.000576
0.245162415,0.000574
0.245628382,0.000572
0.245988452,0.000571
0.246285413,0.000569
0.246523639,0.000568
0.246695571,0.000567
0.246830157,0.000567
0.246964743,0.000566
0.247091237,0.000565
0.24721773,0.000565
0.247344223,0.000564
0.24750234,0.000563
0.247699986,0.000562
0.247897632,0.000561
0.248144689,0.00056
0.248391747,0.000558
0.248638804,0.000557
0.248885861,0.000555
0.249194683,0.000553
0.249451822,0.000551
0.249637785,0.00055
0.249823749,0.000548
0.249957438,0.000547
0.250091127,0.000546
0.250224817,0.000545
0.25033793,0.000544
0.250451044,0.000543
0.250540025,0.000542
0.250629006,0.000541
0.250717987,0.00054
0.25078817,0.00054
0.250858352,0.000539
0.250928535,0.000539
0.250998718,0.000538
0.251068901,0.000537
0.251156629,0.000536
0.251244357,0.000536
0.251332086,0.000535
0.251419814,0.000534
0.251507543,0.000533
0.251595271,0.000532
0.251704932,0.000532
0.251842007,0.00053
0.251979083,0.000529
0.252150428,0.000528
0.252321772,0.000526
0.252467714,0.000525
0.252613657,0.000523
0.25273915,0.000522
0.252864642,0.000521
0.252990135,0.00052
0.253115628,0.000519
0.253272494,0.000518
0.253392117,0.000517
0.253491628,0.000516
0.253591138,0.000515
0.253690649,0.000514
0.253790159,0.000514
0.25388967,0.000513
0.25398918,0.000512
0.254113569,0.000512
0.254237957,0.000511
0.254362345,0.00051
0.254486733,0.000509
0.254611121,0.000508
0.254735509,0.000508
0.254859897,0.000507
0.254984285,0.000506
0.255108673,0.000506
0.255233061,0.000505
0.25535745,0.000505
0.255481838,0.000504
0.255598021,0.000504
0.255714204,0.000503
0.255830388,0.000503
0.255946571,0.000502
0.256062755,0.000502
0.256172147,0.000501
0.256281539,0.000501
0.256390931,0.0005
0.256500324,0.0005
0.256609716,0.0005
0.256719108,0.000499
0.256828501,0.000499
0.256937893,0.000499
0.257047285,0.000499
0.257156678,0.000498
0.25726607,0.000498
0.257375462,0.000498
0.257484855,0.000498
0.257594247,0.000498
0.257730987,0.000498
0.257901913,0.000497
0.258072838,0.000497
0.258203002,0.000497
0.2583206,0.000497
0.258418308,0.000497
0.258504943,0.000497
0.258585804,0.000497
0.258666664,0.000497
0.258747524,0.000497
0.258828385,0.000497
0.258909245,0.000497
0.259010321,0.000498
0.259111397,0.000498
0.259212472,0.000498
0.259338817,0.000498
0.259496747,0.000499
0.259654678,0.000499
0.259812608,0.0005
0.259960693,0.0005
0.260086105,0.000501
0.260211516,0.000501
0.260336928,0.000502
0.260462339,0.000502
0.260587751,0.000503
0.260713162,0.000504
0.260869927,0.000505
0.261026691,0.000506
0.261183455,0.000507
0.26134022,0.000508
0.261496984,0.000509
0.261653749,0.00051
0.261810513,0.000512
0.261967277,0.000513
0.262082824,0.000514
0.262165572,0.000515
0.26224832,0.000515
0.262323611,0.000516
0.262398902,0.000517
0.262474193,0.000517
0.262549484,0.000518
0.262624775,0.000519
0.262718889,0.00052
0.262813003,0.000521
0.262907117,0.000522
0.263024759,0.000524
0.263142402,0.000525
0.263289455,0.000527
0.263436508,0.000529
0.26358356,0.000531
0.263730613,0.000533
0.263914429,0.000536
0.264098246,0.000539
0.264282062,0.000542
0.264465878,0.000545
0.264607161,0.000548
0.264748444,0.00055
0.264871892,0.000553
0.26499534,0.000555
0.265092812,0.000557
0.265172768,0.000559
0.265252723,0.000561
0.265332678,0.000562
0.265412634,0.000564
0.265492589,0.000566
0.265592534,0.000568
0.265692478,0.000571
0.265792422,0.000573
0.265892367,0.000576
0.265992311,0.000578
0.266092255,0.000581
0.266217186,0.000584
0.266342116,0.000588
0.266498279,0.000592
0.266640554,0.000596
0.266764996,0.0006
0.266889437,0.000603
0.267013878,0.000607
0.26713832,0.00061
0.267262761,0.000614
0.267387203,0.000618
0.267511644,0.000622
0.267626564,0.000625
0.267741485,0.000629
0.267856405,0.000632
0.267971325,0.000636
0.268086246,0.00064
0.268201166,0.000643
0.268316086,0.000647
0.268431007,0.000651
0.268545927,0.000655
0.268660847,0.000659
0.268775768,0.000663
0.268890688,0.000667
0.269034339,0.000671
0.269177989,0.000676
0.269357552,0.000683
0.269537115,0.000689
0.269693992,0.000694
0.269827106,0.000699
0.269941064,0.000703
0.270055022,0.000707
0.270168979,0.000711
0.270282937,0.000715
0.270396894,0.000719
0.270510852,0.000723
0.27062481,0.000728
0.270738767,0.000732
0.270852725,0.000736
0.270995172,0.000741
0.271137619,0.000747
0.271280066,0.000752
0.271422513,0.000758
0.27156496,0.000763
0.271707407,0.000769
0.271849854,0.000774
0.271983138,0.000779
0.27210192,0.000784
0.272220702,0.000789
0.272339483,0.000793
0.272451579,0.000798
0.272563674,0.000802
0.27267577,0.000807
0.272787865,0.000811
0.272899961,0.000816
0.273012056,0.00082
0.273124152,0.000825
0.273236248,0.000829
0.273348343,0.000834
0.273445369,0.000838
0.273542395,0.000842
0.273630533,0.000845
0.27371867,0.000849
0.273806808,0.000852
0.273894946,0.000856
0.273983084,0.000859
0.274071221,0.000863
0.274159359,0.000866
0.274247497,0.00087
0.274335634,0.000873
0.274423772,0.000877
0.274500287,0.00088
0.274576803,0.000883
0.274649479,0.000886
0.274722156,0.000889
0.274794833,0.000892
0.27486751,0.000894
0.274940186,0.000897
0.275012863,0.0009
0.27508554,0.000903
0.275158217,0.000906
0.275230894,0.000908
0.27530357,0.000911
0.275376247,0.000914
0.275467093,0.000917
0.275580651,0.000921
0.275694208,0.000925
0.275836155,0.00093
0.275978102,0.000935
0.276120048,0.00094
0.276261995,0.000945
0.276403942,0.00095
0.276545889,0.000954
0.276669085,0.000958
0.276792281,0.000962
0.276915478,0.000966
0.277038674,0.00097
0.27716187,0.000973
0.277285066,0.000977
0.277408262,0.00098
0.277531459,0.000984
0.277654655,0.000987
0.277777851,0.00099
0.277901047,0.000993
0.278024244,0.000997
0.278178239,0.001
0.278332234,0.001
0.278471754,0.00101
0.278611275,0.00101
0.278750795,0.00101
0.278890315,0.00102
0.279029835,0.00102
0.279169356,0.00102
0.279308876,0.00102
0.279436056,0.00103
0.279563237,0.00103
0.279690418,0.00103
0.279817598,0.00103
0.279936414,0.00104
0.280055231,0.00104
0.280174047,0.00104
0.280292864,0.00104
0.28041168,0.00104
0.280530496,0.00104
0.280679017,0.00104
0.280827537,0.00105
0.281013188,0.00105
0.281198838,0.00105
0.28136676,0.00105
0.281534682,0.00105
0.28169023,0.00105
0.281845777,0.00105
0.282001325,0.00106
0.282156872,0.00106
0.28231242,0.00106
0.282457249,0.00106
0.282602077,0.00106
0.282736821,0.00106
0.282871564,0.00106
0.282995582,0.00106
0.2831196,0.00106
0.283243618,0.00106
0.283367636,0.00106
0.283491654,0.00106
0.283615672,0.00105
0.28373969,0.00105
0.283863708,0.00105
0.283987726,0.00105
0.284111744,0.00105
0.284266766,0.00105
0.284421789,0.00105
0.284558489,0.00105
0.284695189,0.00105
0.284831889,0.00105
0.28496859,0.00105
0.28510529,0.00104
0.28524199,0.00104
0.285412866,0.00104
0.285583741,0.00104
0.285754616,0.00104
0.285925491,0.00103
0.286086675,0.00103
0.286247858,0.00103
0.286409042,0.00103
0.286570225,0.00102
0.286731409,0.00102
0.286892592,0.00102
0.287042253,0.00101
0.287191913,0.00101
0.287341573,0.00101
0.287475191,0.00101
0.287608809,0.001
0.287742427,0.000999
0.287876045,0.000996
0.288043067,0.000992
0.28821009,0.000988
0.288377112,0.000983
0.288544135,0.000979
0.288711157,0.000974
0.288878179,0.000969
0.289045202,0.000964
0.289212224,0.00096
0.289379247,0.000955
0.289546269,0.00095
0.289713291,0.000945
0.289863967,0.00094
0.290014642,0.000936
0.290165318,0.000931
0.290315993,0.000926
0.290466669,0.000922
0.290617344,0.000917
0.29076802,0.000912
